,Unnamed: 0,year,dur_stay,mode,purpose
4844,4844,2018,1-3  nights,Sea,Miscellaneous
4845,4845,2018,4-7  nights,Air,Holiday
4846,4846,2018,4-7  nights,Air,Business
4847,4847,2018,4-7  nights,Air,VFR
4848,4848,2018,4-7  nights,Air,Miscellaneous
4849,4849,2018,4-7  nights,Sea,Holiday
4850,4850,2018,4-7  nights,Sea,Business
4851,4851,2018,4-7  nights,Sea,Miscellaneous
4852,4852,2018,4-7  nights,Tunnel,Holiday
4853,4853,2018,4-7  nights,Tunnel,Business
4854,4854,2018,8-14 nights,Air,Holiday
4855,4855,2018,8-14 nights,Air,Business
4856,4856,2018,8-14 nights,Air,VFR
4857,4857,2018,8-14 nights,Air,Miscellaneous
4858,4858,2018,8-14 nights,Sea,Holiday
4859,4859,2018,8-14 nights,Sea,Business
4860,4860,2018,8-14 nights,Sea,VFR
4861,4861,2018,15+  nights,Air,Holiday
4862,4862,2018,15+  nights,Air,Business
4863,4863,2018,15+  nights,Air,VFR
4864,4864,2018,15+  nights,Sea,Holiday
4865,4865,2018,15+  nights,Sea,VFR
4866,4866,2018,1-3  nights,Air,Holiday
4867,4867,2018,1-3  nights,Air,Business
4868,4868,2018,1-3  nights,Air,VFR
4869,4869,2018,1-3  nights,Air,Miscellaneous
4870,4870,2018,4-7  nights,Air,Holiday
4871,4871,2018,4-7  nights,Air,Business
4872,4872,2018,4-7  nights,Air,VFR
4873,4873,2018,4-7  nights,Air,Miscellaneous
4874,4874,2018,4-7  nights,Sea,Holiday
4875,4875,2018,8-14 nights,Air,Holiday
4876,4876,2018,8-14 nights,Air,VFR
4877,4877,2018,8-14 nights,Air,Study
4878,4878,2018,8-14 nights,Air,Miscellaneous
4879,4879,2018,15+  nights,Air,Holiday
4880,4880,2018,15+  nights,Air,Business
4881,4881,2018,15+  nights,Air,VFR
4882,4882,2018,15+  nights,Air,Miscellaneous
4883,4883,2018,1-3  nights,Air,Holiday
4884,4884,2018,1-3  nights,Air,Business
4885,4885,2018,1-3  nights,Air,VFR
4886,4886,2018,1-3  nights,Air,Miscellaneous
4887,4887,2018,1-3  nights,Sea,Holiday
4888,4888,2018,1-3  nights,Sea,Business
4889,4889,2018,1-3  nights,Sea,VFR
4890,4890,2018,1-3  nights,Tunnel,Holiday
4891,4891,2018,1-3  nights,Tunnel,Business
4892,4892,2018,1-3  nights,Tunnel,VFR
4893,4893,2018,4-7  nights,Air,Holiday
4894,4894,2018,4-7  nights,Air,Business
4895,4895,2018,4-7  nights,Air,VFR
4896,4896,2018,4-7  nights,Sea,Holiday
4897,4897,2018,4-7  nights,Sea,Business
4898,4898,2018,4-7  nights,Sea,VFR
4899,4899,2018,4-7  nights,Tunnel,Holiday
4900,4900,2018,4-7  nights,Tunnel,Business
4901,4901,2018,4-7  nights,Tunnel,VFR
4902,4902,2018,8-14 nights,Air,Holiday
4903,4903,2018,8-14 nights,Air,VFR
4904,4904,2018,8-14 nights,Sea,Holiday
4905,4905,2018,8-14 nights,Sea,VFR
4906,4906,2018,8-14 nights,Tunnel,Holiday
4907,4907,2018,8-14 nights,Tunnel,VFR
4908,4908,2018,15+  nights,Air,Holiday
4909,4909,2018,15+  nights,Air,Business
4910,4910,2018,15+  nights,Air,VFR
4911,4911,2018,15+  nights,Sea,Holiday
4912,4912,2018,1-3  nights,Air,Holiday
4913,4913,2018,1-3  nights,Air,Business
4914,4914,2018,1-3  nights,Air,VFR
4915,4915,2018,1-3  nights,Air,Study
4916,4916,2018,1-3  nights,Air,Miscellaneous
4917,4917,2018,1-3  nights,Sea,VFR
4918,4918,2018,4-7  nights,Air,Holiday
4919,4919,2018,4-7  nights,Air,Business
4920,4920,2018,4-7  nights,Air,VFR
4921,4921,2018,4-7  nights,Air,Miscellaneous
4922,4922,2018,8-14 nights,Air,Holiday
4923,4923,2018,15+  nights,Air,VFR
4924,4924,2018,15+  nights,Air,Miscellaneous
4925,4925,2018,1-3  nights,Air,Business
4926,4926,2018,4-7  nights,Air,Holiday
4927,4927,2018,8-14 nights,Air,VFR
4928,4928,2018,1-3  nights,Air,Holiday
4929,4929,2018,1-3  nights,Air,Business
4930,4930,2018,1-3  nights,Air,VFR
4931,4931,2018,1-3  nights,Air,Miscellaneous
4932,4932,2018,1-3  nights,Sea,Holiday
4933,4933,2018,1-3  nights,Tunnel,Holiday
4934,4934,2018,1-3  nights,Tunnel,Business
4935,4935,2018,1-3  nights,Tunnel,VFR
4936,4936,2018,4-7  nights,Air,Holiday
4937,4937,2018,4-7  nights,Air,Business
4938,4938,2018,4-7  nights,Air,VFR
4939,4939,2018,4-7  nights,Air,Study
4940,4940,2018,4-7  nights,Air,Miscellaneous
4941,4941,2018,4-7  nights,Sea,Business
4942,4942,2018,4-7  nights,Tunnel,VFR
4943,4943,2018,8-14 nights,Air,Holiday
4944,4944,2018,8-14 nights,Air,Business
4945,4945,2018,8-14 nights,Air,VFR
4946,4946,2018,15+  nights,Air,Holiday
4947,4947,2018,15+  nights,Air,Business
4948,4948,2018,15+  nights,Air,VFR
4949,4949,2018,15+  nights,Sea,Holiday
4950,4950,2018,1-3  nights,Air,Holiday
4951,4951,2018,1-3  nights,Air,Business
4952,4952,2018,1-3  nights,Air,VFR
4953,4953,2018,4-7  nights,Air,Holiday
4954,4954,2018,4-7  nights,Air,VFR
4955,4955,2018,8-14 nights,Air,VFR
4956,4956,2018,15+  nights,Air,VFR
4957,4957,2018,1-3  nights,Air,Holiday
4958,4958,2018,1-3  nights,Air,Business
4959,4959,2018,1-3  nights,Air,VFR
4960,4960,2018,1-3  nights,Tunnel,Holiday
4961,4961,2018,4-7  nights,Air,Holiday
4962,4962,2018,4-7  nights,Air,Business
4963,4963,2018,4-7  nights,Air,VFR
4964,4964,2018,4-7  nights,Air,Miscellaneous
4965,4965,2018,8-14 nights,Air,Holiday
4966,4966,2018,8-14 nights,Air,VFR
4967,4967,2018,8-14 nights,Sea,Holiday
4968,4968,2018,15+  nights,Sea,Holiday
4969,4969,2018,1-3  nights,Air,Holiday
4970,4970,2018,1-3  nights,Air,Business
4971,4971,2018,1-3  nights,Air,VFR
4972,4972,2018,1-3  nights,Air,Miscellaneous
4973,4973,2018,4-7  nights,Air,Holiday
4974,4974,2018,4-7  nights,Air,Business
4975,4975,2018,4-7  nights,Air,VFR
4976,4976,2018,4-7  nights,Air,Miscellaneous
4977,4977,2018,4-7  nights,Tunnel,VFR
4978,4978,2018,8-14 nights,Air,Holiday
4979,4979,2018,8-14 nights,Air,Business
4980,4980,2018,8-14 nights,Sea,VFR
4981,4981,2018,8-14 nights,Tunnel,VFR
4982,4982,2018,1-3  nights,Air,Holiday
4983,4983,2018,1-3  nights,Air,Business
4984,4984,2018,1-3  nights,Air,VFR
4985,4985,2018,1-3  nights,Air,Miscellaneous
4986,4986,2018,4-7  nights,Air,Holiday
4987,4987,2018,4-7  nights,Air,Business
4988,4988,2018,4-7  nights,Air,VFR
4989,4989,2018,8-14 nights,Air,Holiday
4990,4990,2018,8-14 nights,Air,VFR
4991,4991,2018,15+  nights,Air,Holiday
4992,4992,2018,1-3  nights,Air,Holiday
4993,4993,2018,1-3  nights,Air,Business
4994,4994,2018,1-3  nights,Air,VFR
4995,4995,2018,1-3  nights,Air,Study
4996,4996,2018,1-3  nights,Air,Miscellaneous
4997,4997,2018,1-3  nights,Sea,VFR
4998,4998,2018,1-3  nights,Sea,Miscellaneous
4999,4999,2018,4-7  nights,Air,Holiday
5000,5000,2018,4-7  nights,Air,Business
5001,5001,2018,4-7  nights,Air,VFR
5002,5002,2018,4-7  nights,Sea,Holiday
5003,5003,2018,4-7  nights,Sea,VFR
5004,5004,2018,8-14 nights,Air,Holiday
5005,5005,2018,8-14 nights,Air,VFR
5006,5006,2018,15+  nights,Sea,VFR
5007,5007,2018,1-3  nights,Air,Holiday
5008,5008,2018,1-3  nights,Air,Business
5009,5009,2018,1-3  nights,Air,VFR
5010,5010,2018,1-3  nights,Sea,Business
5011,5011,2018,4-7  nights,Air,Holiday
5012,5012,2018,4-7  nights,Air,Business
5013,5013,2018,8-14 nights,Air,Holiday
5014,5014,2018,15+  nights,Air,Study
5015,5015,2018,1-3  nights,Air,Holiday
5016,5016,2018,1-3  nights,Air,Business
5017,5017,2018,1-3  nights,Air,VFR
5018,5018,2018,1-3  nights,Air,Miscellaneous
5019,5019,2018,1-3  nights,Tunnel,Business
5020,5020,2018,4-7  nights,Air,Holiday
5021,5021,2018,4-7  nights,Air,Business
5022,5022,2018,4-7  nights,Air,VFR
5023,5023,2018,4-7  nights,Sea,Miscellaneous
5024,5024,2018,4-7  nights,Tunnel,Holiday
5025,5025,2018,8-14 nights,Air,VFR
5026,5026,2018,8-14 nights,Air,Study
5027,5027,2018,8-14 nights,Air,Miscellaneous
5028,5028,2018,8-14 nights,Sea,Holiday
5029,5029,2018,15+  nights,Air,Holiday
5030,5030,2018,15+  nights,Sea,Holiday
5031,5031,2018,1-3  nights,Air,Holiday
5032,5032,2018,1-3  nights,Air,Business
5033,5033,2018,1-3  nights,Air,VFR
5034,5034,2018,1-3  nights,Air,Miscellaneous
5035,5035,2018,4-7  nights,Air,Holiday
5036,5036,2018,4-7  nights,Air,VFR
5037,5037,2018,4-7  nights,Air,Miscellaneous
5038,5038,2018,8-14 nights,Air,Holiday
5039,5039,2018,8-14 nights,Air,Study
5040,5040,2018,15+  nights,Air,Holiday
5041,5041,2018,15+  nights,Air,VFR
5042,5042,2018,1-3  nights,Air,Holiday
5043,5043,2018,1-3  nights,Air,Business
5044,5044,2018,1-3  nights,Air,Miscellaneous
5045,5045,2018,4-7  nights,Air,Holiday
5046,5046,2018,1-3  nights,Air,Business
5047,5047,2018,1-3  nights,Air,VFR
5048,5048,2018,1-3  nights,Air,Miscellaneous
5049,5049,2018,1-3  nights,Sea,Business
5050,5050,2018,4-7  nights,Air,Holiday
5051,5051,2018,4-7  nights,Air,VFR
5052,5052,2018,1-3  nights,Air,Holiday
5053,5053,2018,1-3  nights,Air,Business
5054,5054,2018,1-3  nights,Air,VFR
5055,5055,2018,1-3  nights,Sea,Business
5056,5056,2018,1-3  nights,Tunnel,Business
5057,5057,2018,4-7  nights,Air,Holiday
5058,5058,2018,4-7  nights,Air,VFR
5059,5059,2018,4-7  nights,Sea,Business
5060,5060,2018,4-7  nights,Tunnel,Holiday
5061,5061,2018,8-14 nights,Air,VFR
5062,5062,2018,15+  nights,Air,Business
5063,5063,2018,1-3  nights,Air,Business
5064,5064,2018,4-7  nights,Air,Holiday
5065,5065,2018,1-3  nights,Air,Business
5066,5066,2018,1-3  nights,Air,Miscellaneous
5067,5067,2018,4-7  nights,Tunnel,Business
5068,5068,2018,8-14 nights,Air,Business
5069,5069,2018,8-14 nights,Air,VFR
5070,5070,2018,15+  nights,Air,VFR
5071,5071,2018,1-3  nights,Air,Holiday
5072,5072,2018,1-3  nights,Air,Business
5073,5073,2018,1-3  nights,Air,VFR
5074,5074,2018,1-3  nights,Air,Miscellaneous
5075,5075,2018,1-3  nights,Sea,Business
5076,5076,2018,1-3  nights,Tunnel,Business
5077,5077,2018,4-7  nights,Air,Holiday
5078,5078,2018,4-7  nights,Air,Business
5079,5079,2018,4-7  nights,Air,VFR
5080,5080,2018,8-14 nights,Air,Business
5081,5081,2018,15+  nights,Air,VFR
5082,5082,2018,15+  nights,Sea,VFR
5083,5083,2018,1-3  nights,Air,Business
5084,5084,2018,1-3  nights,Air,VFR
5085,5085,2018,1-3  nights,Air,Miscellaneous
5086,5086,2018,4-7  nights,Air,Holiday
5087,5087,2018,4-7  nights,Air,VFR
5088,5088,2018,8-14 nights,Air,VFR
5089,5089,2018,15+  nights,Air,Business
5090,5090,2018,15+  nights,Air,VFR
5091,5091,2018,1-3  nights,Air,Holiday
5092,5092,2018,1-3  nights,Air,Business
5093,5093,2018,4-7  nights,Air,Holiday
5094,5094,2018,4-7  nights,Air,Business
5095,5095,2018,4-7  nights,Air,VFR
5096,5096,2018,8-14 nights,Air,Holiday
5097,5097,2018,8-14 nights,Air,VFR
5098,5098,2018,8-14 nights,Air,Study
5099,5099,2018,15+  nights,Air,Holiday
5100,5100,2018,15+  nights,Air,VFR
5101,5101,2018,15+  nights,Air,Study
5102,5102,2018,1-3  nights,Air,Business
5103,5103,2018,1-3  nights,Air,VFR
5104,5104,2018,1-3  nights,Air,Miscellaneous
5105,5105,2018,4-7  nights,Air,Holiday
5106,5106,2018,4-7  nights,Air,VFR
5107,5107,2018,8-14 nights,Air,Holiday
5108,5108,2018,8-14 nights,Air,Business
5109,5109,2018,8-14 nights,Air,VFR
5110,5110,2018,15+  nights,Air,Holiday
5111,5111,2018,15+  nights,Air,VFR
5112,5112,2018,1-3  nights,Air,Business
5113,5113,2018,1-3  nights,Air,VFR
5114,5114,2018,1-3  nights,Air,Miscellaneous
5115,5115,2018,1-3  nights,Sea,Business
5116,5116,2018,1-3  nights,Tunnel,Business
5117,5117,2018,4-7  nights,Air,Holiday
5118,5118,2018,4-7  nights,Air,Business
5119,5119,2018,4-7  nights,Air,VFR
5120,5120,2018,4-7  nights,Sea,Business
5121,5121,2018,8-14 nights,Air,Holiday
5122,5122,2018,8-14 nights,Air,VFR
5123,5123,2018,8-14 nights,Air,Study
5124,5124,2018,15+  nights,Air,Holiday
5125,5125,2018,15+  nights,Sea,Miscellaneous
5126,5126,2018,1-3  nights,Air,Holiday
5127,5127,2018,1-3  nights,Air,Business
5128,5128,2018,1-3  nights,Air,VFR
5129,5129,2018,1-3  nights,Air,Miscellaneous
5130,5130,2018,1-3  nights,Sea,Holiday
5131,5131,2018,1-3  nights,Sea,Business
5132,5132,2018,1-3  nights,Sea,Miscellaneous
5133,5133,2018,1-3  nights,Tunnel,Holiday
5134,5134,2018,1-3  nights,Tunnel,Business
5135,5135,2018,1-3  nights,Tunnel,VFR
5136,5136,2018,4-7  nights,Air,Holiday
5137,5137,2018,4-7  nights,Air,Business
5138,5138,2018,4-7  nights,Air,VFR
5139,5139,2018,4-7  nights,Air,Study
5140,5140,2018,4-7  nights,Air,Miscellaneous
5141,5141,2018,4-7  nights,Sea,Holiday
5142,5142,2018,4-7  nights,Tunnel,Holiday
5143,5143,2018,4-7  nights,Tunnel,Business
5144,5144,2018,4-7  nights,Tunnel,Miscellaneous
5145,5145,2018,8-14 nights,Air,Holiday
5146,5146,2018,8-14 nights,Air,Business
5147,5147,2018,8-14 nights,Air,VFR
5148,5148,2018,8-14 nights,Air,Study
5149,5149,2018,8-14 nights,Air,Miscellaneous
5150,5150,2018,8-14 nights,Sea,Holiday
5151,5151,2018,8-14 nights,Sea,Business
5152,5152,2018,8-14 nights,Sea,VFR
5153,5153,2018,8-14 nights,Tunnel,Holiday
5154,5154,2018,15+  nights,Air,Holiday
5155,5155,2018,15+  nights,Air,Business
5156,5156,2018,15+  nights,Air,VFR
5157,5157,2018,15+  nights,Air,Study
5158,5158,2018,15+  nights,Air,Miscellaneous
5159,5159,2018,15+  nights,Sea,Holiday
5160,5160,2018,1-3  nights,Air,Holiday
5161,5161,2018,1-3  nights,Air,Business
5162,5162,2018,1-3  nights,Air,VFR
5163,5163,2018,1-3  nights,Air,Study
5164,5164,2018,1-3  nights,Air,Miscellaneous
5165,5165,2018,1-3  nights,Sea,Holiday
5166,5166,2018,1-3  nights,Tunnel,Holiday
5167,5167,2018,4-7  nights,Air,Holiday
5168,5168,2018,4-7  nights,Air,Business
5169,5169,2018,4-7  nights,Air,VFR
5170,5170,2018,4-7  nights,Sea,Holiday
5171,5171,2018,4-7  nights,Tunnel,Holiday
5172,5172,2018,4-7  nights,Tunnel,VFR
5173,5173,2018,8-14 nights,Air,Holiday
5174,5174,2018,8-14 nights,Air,Business
5175,5175,2018,8-14 nights,Air,VFR
5176,5176,2018,8-14 nights,Air,Miscellaneous
5177,5177,2018,8-14 nights,Sea,Holiday
5178,5178,2018,8-14 nights,Sea,VFR
5179,5179,2018,15+  nights,Air,Holiday
5180,5180,2018,15+  nights,Air,VFR
5181,5181,2018,1-3  nights,Air,Holiday
5182,5182,2018,1-3  nights,Air,Business
5183,5183,2018,1-3  nights,Air,Miscellaneous
5184,5184,2018,1-3  nights,Tunnel,Holiday
5185,5185,2018,4-7  nights,Air,Holiday
5186,5186,2018,4-7  nights,Air,Business
5187,5187,2018,4-7  nights,Air,VFR
5188,5188,2018,4-7  nights,Tunnel,Holiday
5189,5189,2018,8-14 nights,Air,Holiday
5190,5190,2018,15+  nights,Air,Holiday
5191,5191,2018,15+  nights,Air,VFR
5192,5192,2018,1-3  nights,Air,Holiday
5193,5193,2018,1-3  nights,Air,Business
5194,5194,2018,1-3  nights,Air,Miscellaneous
5195,5195,2018,1-3  nights,Tunnel,Holiday
5196,5196,2018,4-7  nights,Air,Holiday
5197,5197,2018,4-7  nights,Air,Business
5198,5198,2018,4-7  nights,Air,VFR
5199,5199,2018,8-14 nights,Air,Holiday
5200,5200,2018,8-14 nights,Air,Business
5201,5201,2018,8-14 nights,Air,Study
5202,5202,2018,8-14 nights,Tunnel,Study
5203,5203,2018,15+  nights,Air,Holiday
5204,5204,2018,15+  nights,Air,VFR
5205,5205,2018,15+  nights,Air,Study
5206,5206,2018,15+  nights,Sea,Holiday
5207,5207,2018,1-3  nights,Air,Holiday
5208,5208,2018,1-3  nights,Air,Miscellaneous
5209,5209,2018,1-3  nights,Sea,Holiday
5210,5210,2018,4-7  nights,Air,Holiday
5211,5211,2018,4-7  nights,Air,VFR
5212,5212,2018,4-7  nights,Sea,Holiday
5213,5213,2018,8-14 nights,Air,Holiday
5214,5214,2018,8-14 nights,Air,VFR
5215,5215,2018,15+  nights,Air,Holiday
5216,5216,2018,15+  nights,Air,Study
5217,5217,2018,15+  nights,Sea,Holiday
5218,5218,2018,1-3  nights,Air,VFR
5219,5219,2018,1-3  nights,Tunnel,Holiday
5220,5220,2018,4-7  nights,Air,Holiday
5221,5221,2018,4-7  nights,Air,VFR
5222,5222,2018,8-14 nights,Air,Holiday
5223,5223,2018,15+  nights,Air,Business
5224,5224,2018,1-3  nights,Air,Holiday
5225,5225,2018,1-3  nights,Air,Miscellaneous
5226,5226,2018,1-3  nights,Sea,Holiday
5227,5227,2018,1-3  nights,Tunnel,Business
5228,5228,2018,4-7  nights,Air,Holiday
5229,5229,2018,4-7  nights,Air,Business
5230,5230,2018,4-7  nights,Air,VFR
5231,5231,2018,8-14 nights,Air,VFR
5232,5232,2018,15+  nights,Air,Holiday
5233,5233,2018,15+  nights,Air,VFR
5234,5234,2018,1-3  nights,Air,Holiday
5235,5235,2018,1-3  nights,Air,Business
5236,5236,2018,1-3  nights,Air,VFR
5237,5237,2018,1-3  nights,Air,Miscellaneous
5238,5238,2018,1-3  nights,Tunnel,Holiday
5239,5239,2018,1-3  nights,Tunnel,Business
5240,5240,2018,1-3  nights,Tunnel,VFR
5241,5241,2018,4-7  nights,Air,Holiday
5242,5242,2018,4-7  nights,Air,Business
5243,5243,2018,4-7  nights,Air,VFR
5244,5244,2018,4-7  nights,Tunnel,Holiday
5245,5245,2018,8-14 nights,Air,Holiday
5246,5246,2018,8-14 nights,Air,VFR
5247,5247,2018,8-14 nights,Sea,Holiday
5248,5248,2018,15+  nights,Air,Holiday
5249,5249,2018,15+  nights,Air,VFR
5250,5250,2018,15+  nights,Air,Miscellaneous
5251,5251,2018,1-3  nights,Air,Holiday
5252,5252,2018,1-3  nights,Air,Business
5253,5253,2018,4-7  nights,Air,Holiday
5254,5254,2018,4-7  nights,Air,Business
5255,5255,2018,4-7  nights,Air,VFR
5256,5256,2018,4-7  nights,Air,Study
5257,5257,2018,4-7  nights,Air,Miscellaneous
5258,5258,2018,4-7  nights,Sea,Holiday
5259,5259,2018,8-14 nights,Air,Holiday
5260,5260,2018,8-14 nights,Air,Business
5261,5261,2018,8-14 nights,Air,VFR
5262,5262,2018,15+  nights,Air,Holiday
5263,5263,2018,15+  nights,Air,VFR
5264,5264,2018,4-7  nights,Air,Holiday
5265,5265,2018,4-7  nights,Air,Business
5266,5266,2018,4-7  nights,Air,VFR
5267,5267,2018,4-7  nights,Air,Miscellaneous
5268,5268,2018,8-14 nights,Air,Holiday
5269,5269,2018,8-14 nights,Air,Business
5270,5270,2018,15+  nights,Air,Holiday
5271,5271,2018,15+  nights,Air,VFR
5272,5272,2018,15+  nights,Tunnel,Holiday
5273,5273,2018,1-3  nights,Air,Holiday
5274,5274,2018,1-3  nights,Air,Business
5275,5275,2018,1-3  nights,Air,VFR
5276,5276,2018,1-3  nights,Air,Miscellaneous
5277,5277,2018,4-7  nights,Air,Holiday
5278,5278,2018,4-7  nights,Air,Business
5279,5279,2018,4-7  nights,Air,VFR
5280,5280,2018,8-14 nights,Air,Holiday
5281,5281,2018,8-14 nights,Air,Business
5282,5282,2018,8-14 nights,Air,VFR
5283,5283,2018,8-14 nights,Tunnel,Holiday
5284,5284,2018,15+  nights,Air,Holiday
5285,5285,2018,15+  nights,Air,VFR
5286,5286,2018,1-3  nights,Sea,Holiday
5287,5287,2018,4-7  nights,Air,Holiday
5288,5288,2018,4-7  nights,Air,Business
5289,5289,2018,4-7  nights,Tunnel,Holiday
5290,5290,2018,8-14 nights,Air,Holiday
5291,5291,2018,1-3  nights,Air,Holiday
5292,5292,2018,1-3  nights,Air,Business
5293,5293,2018,1-3  nights,Air,VFR
5294,5294,2018,1-3  nights,Air,Miscellaneous
5295,5295,2018,4-7  nights,Air,Holiday
5296,5296,2018,4-7  nights,Air,Business
5297,5297,2018,4-7  nights,Air,VFR
5298,5298,2018,4-7  nights,Air,Miscellaneous
5299,5299,2018,4-7  nights,Tunnel,Holiday
5300,5300,2018,8-14 nights,Air,Holiday
5301,5301,2018,8-14 nights,Air,VFR
5302,5302,2018,8-14 nights,Air,Study
5303,5303,2018,8-14 nights,Air,Miscellaneous
5304,5304,2018,15+  nights,Air,Holiday
5305,5305,2018,15+  nights,Air,VFR
5306,5306,2018,15+  nights,Air,Study
5307,5307,2018,1-3  nights,Tunnel,Holiday
5308,5308,2018,4-7  nights,Air,Holiday
5309,5309,2018,4-7  nights,Air,Business
5310,5310,2018,8-14 nights,Air,Holiday
5311,5311,2018,8-14 nights,Air,Study
5312,5312,2018,15+  nights,Air,VFR
5313,5313,2018,15+  nights,Air,Miscellaneous
5314,5314,2018,1-3  nights,Air,Holiday
5315,5315,2018,1-3  nights,Air,Business
5316,5316,2018,1-3  nights,Air,VFR
5317,5317,2018,1-3  nights,Air,Miscellaneous
5318,5318,2018,4-7  nights,Air,Holiday
5319,5319,2018,4-7  nights,Air,Business
5320,5320,2018,4-7  nights,Air,VFR
5321,5321,2018,8-14 nights,Air,Holiday
5322,5322,2018,8-14 nights,Air,Business
5323,5323,2018,8-14 nights,Air,VFR
5324,5324,2018,8-14 nights,Air,Miscellaneous
5325,5325,2018,15+  nights,Air,Holiday
5326,5326,2018,15+  nights,Air,VFR
5327,5327,2018,1-3  nights,Air,Holiday
5328,5328,2018,1-3  nights,Air,Business
5329,5329,2018,1-3  nights,Air,VFR
5330,5330,2018,1-3  nights,Air,Miscellaneous
5331,5331,2018,4-7  nights,Air,Holiday
5332,5332,2018,4-7  nights,Air,Business
5333,5333,2018,4-7  nights,Air,VFR
5334,5334,2018,8-14 nights,Air,Holiday
5335,5335,2018,8-14 nights,Air,Business
5336,5336,2018,8-14 nights,Air,VFR
5337,5337,2018,15+  nights,Air,Holiday
5338,5338,2018,15+  nights,Air,Business
5339,5339,2018,15+  nights,Air,VFR
5340,5340,2018,15+  nights,Air,Study
5341,5341,2018,1-3  nights,Air,Holiday
5342,5342,2018,1-3  nights,Air,Business
5343,5343,2018,1-3  nights,Air,Miscellaneous
5344,5344,2018,1-3  nights,Sea,Holiday
5345,5345,2018,1-3  nights,Tunnel,Holiday
5346,5346,2018,4-7  nights,Air,Holiday
5347,5347,2018,4-7  nights,Air,Business
5348,5348,2018,4-7  nights,Air,VFR
5349,5349,2018,4-7  nights,Tunnel,Holiday
5350,5350,2018,8-14 nights,Air,Holiday
5351,5351,2018,8-14 nights,Sea,Holiday
5352,5352,2018,15+  nights,Air,VFR
5353,5353,2018,15+  nights,Sea,Holiday
5354,5354,2018,1-3  nights,Air,Holiday
5355,5355,2018,1-3  nights,Air,Business
5356,5356,2018,1-3  nights,Air,VFR
5357,5357,2018,1-3  nights,Air,Miscellaneous
5358,5358,2018,1-3  nights,Sea,Holiday
5359,5359,2018,1-3  nights,Tunnel,Holiday
5360,5360,2018,4-7  nights,Air,Holiday
5361,5361,2018,4-7  nights,Air,Business
5362,5362,2018,4-7  nights,Air,VFR
5363,5363,2018,4-7  nights,Sea,Holiday
5364,5364,2018,4-7  nights,Sea,VFR
5365,5365,2018,4-7  nights,Tunnel,Holiday
5366,5366,2018,4-7  nights,Tunnel,VFR
5367,5367,2018,8-14 nights,Air,Holiday
5368,5368,2018,8-14 nights,Air,Business
5369,5369,2018,8-14 nights,Air,VFR
5370,5370,2018,8-14 nights,Air,Study
5371,5371,2018,8-14 nights,Air,Miscellaneous
5372,5372,2018,8-14 nights,Sea,Holiday
5373,5373,2018,8-14 nights,Tunnel,VFR
5374,5374,2018,15+  nights,Air,Holiday
5375,5375,2018,15+  nights,Air,Business
5376,5376,2018,15+  nights,Air,VFR
5377,5377,2018,15+  nights,Air,Miscellaneous
5378,5378,2018,15+  nights,Sea,Holiday
5379,5379,2018,15+  nights,Sea,VFR
5380,5380,2018,15+  nights,Tunnel,Holiday
5381,5381,2018,1-3  nights,Air,Holiday
5382,5382,2018,1-3  nights,Air,VFR
5383,5383,2018,1-3  nights,Air,Miscellaneous
5384,5384,2018,1-3  nights,Sea,Holiday
5385,5385,2018,1-3  nights,Sea,Miscellaneous
5386,5386,2018,1-3  nights,Tunnel,Holiday
5387,5387,2018,1-3  nights,Tunnel,Business
5388,5388,2018,4-7  nights,Air,Holiday
5389,5389,2018,4-7  nights,Air,VFR
5390,5390,2018,8-14 nights,Air,Holiday
5391,5391,2018,8-14 nights,Air,VFR
5392,5392,2018,8-14 nights,Tunnel,Holiday
5393,5393,2018,15+  nights,Air,Holiday
5394,5394,2018,15+  nights,Air,VFR
5395,5395,2018,1-3  nights,Air,Holiday
5396,5396,2018,1-3  nights,Air,Business
5397,5397,2018,1-3  nights,Air,Miscellaneous
5398,5398,2018,1-3  nights,Tunnel,Holiday
5399,5399,2018,4-7  nights,Air,Holiday
5400,5400,2018,4-7  nights,Air,Business
5401,5401,2018,4-7  nights,Air,VFR
5402,5402,2018,4-7  nights,Air,Miscellaneous
5403,5403,2018,8-14 nights,Air,Holiday
5404,5404,2018,8-14 nights,Air,Business
5405,5405,2018,8-14 nights,Air,VFR
5406,5406,2018,15+  nights,Air,Holiday
5407,5407,2018,15+  nights,Air,VFR
5408,5408,2018,15+  nights,Air,Miscellaneous
5409,5409,2018,1-3  nights,Air,Holiday
5410,5410,2018,1-3  nights,Air,Business
5411,5411,2018,1-3  nights,Air,VFR
5412,5412,2018,1-3  nights,Air,Miscellaneous
5413,5413,2018,4-7  nights,Air,Holiday
5414,5414,2018,4-7  nights,Air,Business
5415,5415,2018,4-7  nights,Air,VFR
5416,5416,2018,8-14 nights,Air,Holiday
5417,5417,2018,8-14 nights,Air,VFR
5418,5418,2018,15+  nights,Air,Holiday
5419,5419,2018,15+  nights,Air,VFR
5420,5420,2018,4-7  nights,Air,Holiday
5421,5421,2018,4-7  nights,Air,Miscellaneous
5422,5422,2018,8-14 nights,Air,Holiday
5423,5423,2018,15+  nights,Air,Holiday
5424,5424,2018,15+  nights,Air,VFR
5425,5425,2018,15+  nights,Air,Miscellaneous
5426,5426,2018,4-7  nights,Air,Holiday
5427,5427,2018,4-7  nights,Air,Miscellaneous
5428,5428,2018,8-14 nights,Air,Holiday
