,year,Trip_Length_Days,Travel_Type,Reason_for_travel
2167,2017,1-3  nights,Air,Holiday
2168,2017,1-3  nights,Air,Business
2169,2017,1-3  nights,Air,VFR
2170,2017,1-3  nights,Air,Miscellaneous
2171,2017,1-3  nights,Tunnel,Holiday
2172,2017,4-7  nights,Air,Holiday
2173,2017,4-7  nights,Air,Business
2174,2017,4-7  nights,Air,VFR
2175,2017,4-7  nights,Sea,VFR
2176,2017,8-14 nights,Air,Holiday
2177,2017,8-14 nights,Air,VFR
2178,2017,15+  nights,Air,Holiday
2179,2017,15+  nights,Air,VFR
2180,2017,1-3  nights,Air,Holiday
2181,2017,1-3  nights,Air,VFR
2182,2017,1-3  nights,Tunnel,Holiday
2183,2017,1-3  nights,Tunnel,VFR
2184,2017,4-7  nights,Air,Holiday
2185,2017,4-7  nights,Air,Business
2186,2017,4-7  nights,Air,VFR
2187,2017,8-14 nights,Air,Holiday
2188,2017,8-14 nights,Air,Business
2189,2017,8-14 nights,Air,VFR
2190,2017,8-14 nights,Air,Miscellaneous
2191,2017,8-14 nights,Sea,VFR
2192,2017,15+  nights,Air,Holiday
2193,2017,15+  nights,Air,Business
2194,2017,15+  nights,Air,VFR
2195,2017,15+  nights,Air,Miscellaneous
2196,2017,4-7  nights,Air,Holiday
2197,2017,8-14 nights,Air,Holiday
2198,2017,8-14 nights,Air,VFR
2199,2017,15+  nights,Air,VFR
2200,2017,1-3  nights,Air,Holiday
2201,2017,1-3  nights,Air,Business
2202,2017,1-3  nights,Air,Miscellaneous
2203,2017,1-3  nights,Sea,Holiday
2204,2017,1-3  nights,Tunnel,Holiday
2205,2017,4-7  nights,Air,Holiday
2206,2017,4-7  nights,Air,Business
2207,2017,4-7  nights,Air,VFR
2208,2017,4-7  nights,Air,Miscellaneous
2209,2017,4-7  nights,Tunnel,Holiday
2210,2017,8-14 nights,Air,Holiday
2211,2017,8-14 nights,Air,Business
2212,2017,8-14 nights,Air,VFR
2213,2017,15+  nights,Air,Holiday
2214,2017,15+  nights,Air,Business
2215,2017,15+  nights,Air,VFR
2216,2017,15+  nights,Air,Study
2217,2017,1-3  nights,Air,Holiday
2218,2017,4-7  nights,Air,Holiday
2219,2017,8-14 nights,Air,Holiday
2220,2017,8-14 nights,Air,Miscellaneous
2221,2017,8-14 nights,Tunnel,Holiday
2222,2017,15+  nights,Air,Study
2223,2017,1-3  nights,Air,Holiday
2224,2017,1-3  nights,Air,Business
2225,2017,1-3  nights,Air,VFR
2226,2017,1-3  nights,Air,Miscellaneous
2227,2017,1-3  nights,Tunnel,Holiday
2228,2017,4-7  nights,Air,Holiday
2229,2017,4-7  nights,Air,Business
2230,2017,4-7  nights,Air,VFR
2231,2017,4-7  nights,Sea,Holiday
2232,2017,4-7  nights,Sea,Business
2233,2017,4-7  nights,Tunnel,Holiday
2234,2017,4-7  nights,Tunnel,VFR
2235,2017,8-14 nights,Air,Holiday
2236,2017,8-14 nights,Air,Business
2237,2017,8-14 nights,Air,VFR
2238,2017,8-14 nights,Air,Study
2239,2017,8-14 nights,Air,Miscellaneous
2240,2017,15+  nights,Air,Holiday
2241,2017,15+  nights,Air,Business
2242,2017,15+  nights,Air,VFR
2243,2017,15+  nights,Air,Study
2244,2017,15+  nights,Air,Miscellaneous
2245,2017,15+  nights,Tunnel,Holiday
2246,2017,1-3  nights,Air,Holiday
2247,2017,4-7  nights,Air,Holiday
2248,2017,8-14 nights,Air,Holiday
2249,2017,8-14 nights,Air,VFR
2250,2017,8-14 nights,Air,Miscellaneous
2251,2017,15+  nights,Air,Holiday
2252,2017,15+  nights,Air,VFR
2253,2017,1-3  nights,Air,Holiday
2254,2017,1-3  nights,Air,VFR
2255,2017,1-3  nights,Tunnel,Holiday
2256,2017,4-7  nights,Air,Holiday
2257,2017,4-7  nights,Air,Business
2258,2017,4-7  nights,Air,VFR
2259,2017,4-7  nights,Air,Miscellaneous
2260,2017,8-14 nights,Air,Holiday
2261,2017,8-14 nights,Air,VFR
2262,2017,8-14 nights,Tunnel,Holiday
2263,2017,15+  nights,Air,Holiday
2264,2017,15+  nights,Air,VFR
2265,2017,1-3  nights,Air,Holiday
2266,2017,1-3  nights,Air,Business
2267,2017,1-3  nights,Air,VFR
2268,2017,4-7  nights,Air,Holiday
2269,2017,4-7  nights,Air,Business
2270,2017,4-7  nights,Air,VFR
2271,2017,8-14 nights,Air,Holiday
2272,2017,8-14 nights,Air,Business
2273,2017,8-14 nights,Air,VFR
2274,2017,15+  nights,Air,Holiday
2275,2017,15+  nights,Air,VFR
2276,2017,15+  nights,Air,Study
2277,2017,15+  nights,Air,Miscellaneous
2278,2017,1-3  nights,Air,Holiday
2279,2017,1-3  nights,Air,Miscellaneous
2280,2017,1-3  nights,Tunnel,Holiday
2281,2017,4-7  nights,Air,Holiday
2282,2017,4-7  nights,Air,Business
2283,2017,4-7  nights,Sea,Holiday
2284,2017,4-7  nights,Tunnel,Holiday
2285,2017,8-14 nights,Air,Holiday
2286,2017,8-14 nights,Air,Business
2287,2017,8-14 nights,Air,VFR
2288,2017,8-14 nights,Tunnel,VFR
2289,2017,15+  nights,Air,Holiday
2290,2017,15+  nights,Air,Business
2291,2017,15+  nights,Air,VFR
2292,2017,15+  nights,Air,Study
2293,2017,1-3  nights,Air,Holiday
2294,2017,1-3  nights,Air,Business
2295,2017,1-3  nights,Air,VFR
2296,2017,1-3  nights,Air,Miscellaneous
2297,2017,1-3  nights,Sea,Business
2298,2017,1-3  nights,Tunnel,Holiday
2299,2017,1-3  nights,Tunnel,Business
2300,2017,1-3  nights,Tunnel,VFR
2301,2017,1-3  nights,Tunnel,Miscellaneous
2302,2017,4-7  nights,Air,Holiday
2303,2017,4-7  nights,Air,Business
2304,2017,4-7  nights,Air,VFR
2305,2017,4-7  nights,Air,Miscellaneous
2306,2017,4-7  nights,Sea,Holiday
2307,2017,4-7  nights,Tunnel,Holiday
2308,2017,4-7  nights,Tunnel,VFR
2309,2017,8-14 nights,Air,Holiday
2310,2017,8-14 nights,Air,Business
2311,2017,8-14 nights,Air,VFR
2312,2017,8-14 nights,Air,Miscellaneous
2313,2017,8-14 nights,Sea,Holiday
2314,2017,8-14 nights,Sea,VFR
2315,2017,8-14 nights,Tunnel,Holiday
2316,2017,8-14 nights,Tunnel,VFR
2317,2017,15+  nights,Air,Holiday
2318,2017,15+  nights,Air,VFR
2319,2017,15+  nights,Air,Miscellaneous
2320,2017,15+  nights,Sea,Holiday
2321,2017,15+  nights,Tunnel,Holiday
2322,2017,15+  nights,Tunnel,VFR
2323,2017,1-3  nights,Air,Holiday
2324,2017,1-3  nights,Air,Business
2325,2017,1-3  nights,Air,VFR
2326,2017,1-3  nights,Air,Miscellaneous
2327,2017,1-3  nights,Tunnel,VFR
2328,2017,4-7  nights,Air,Holiday
2329,2017,4-7  nights,Air,VFR
2330,2017,8-14 nights,Air,Holiday
2331,2017,8-14 nights,Air,VFR
2332,2017,8-14 nights,Sea,Holiday
2333,2017,8-14 nights,Tunnel,Holiday
2334,2017,15+  nights,Air,Holiday
2335,2017,15+  nights,Air,Business
2336,2017,15+  nights,Air,VFR
2337,2017,15+  nights,Air,Study
2338,2017,15+  nights,Sea,Holiday
2339,2017,15+  nights,Tunnel,Holiday
2340,2017,1-3  nights,Air,Holiday
2341,2017,1-3  nights,Air,Business
2342,2017,1-3  nights,Air,VFR
2343,2017,1-3  nights,Air,Miscellaneous
2344,2017,1-3  nights,Sea,Holiday
2345,2017,1-3  nights,Tunnel,VFR
2346,2017,4-7  nights,Air,Holiday
2347,2017,4-7  nights,Air,Business
2348,2017,4-7  nights,Air,VFR
2349,2017,4-7  nights,Air,Miscellaneous
2350,2017,8-14 nights,Air,Holiday
2351,2017,8-14 nights,Air,Business
2352,2017,8-14 nights,Air,VFR
2353,2017,8-14 nights,Air,Miscellaneous
2354,2017,8-14 nights,Tunnel,Holiday
2355,2017,15+  nights,Air,Holiday
2356,2017,15+  nights,Air,Business
2357,2017,15+  nights,Air,VFR
2358,2017,15+  nights,Tunnel,Holiday
2359,2017,1-3  nights,Air,Business
2360,2017,1-3  nights,Air,Miscellaneous
2361,2017,1-3  nights,Tunnel,Holiday
2362,2017,4-7  nights,Air,Holiday
2363,2017,4-7  nights,Air,VFR
2364,2017,8-14 nights,Air,Holiday
2365,2017,8-14 nights,Air,VFR
2366,2017,8-14 nights,Air,Miscellaneous
2367,2017,8-14 nights,Tunnel,Holiday
2368,2017,15+  nights,Air,Holiday
2369,2017,15+  nights,Air,Business
2370,2017,15+  nights,Air,VFR
2371,2017,15+  nights,Air,Study
2372,2017,1-3  nights,Air,Business
2373,2017,1-3  nights,Air,Miscellaneous
2374,2017,4-7  nights,Air,Holiday
2375,2017,4-7  nights,Air,Business
2376,2017,4-7  nights,Tunnel,Holiday
2377,2017,8-14 nights,Air,Holiday
2378,2017,8-14 nights,Air,VFR
2379,2017,8-14 nights,Air,Study
2380,2017,15+  nights,Air,Holiday
2381,2017,1-3  nights,Tunnel,VFR
2382,2017,4-7  nights,Air,Holiday
2383,2017,4-7  nights,Air,VFR
2384,2017,4-7  nights,Air,Miscellaneous
2385,2017,8-14 nights,Air,Holiday
2386,2017,8-14 nights,Air,VFR
2387,2017,8-14 nights,Air,Miscellaneous
2388,2017,15+  nights,Air,Holiday
2389,2017,15+  nights,Air,VFR
2390,2017,15+  nights,Air,Miscellaneous
2391,2017,1-3  nights,Air,Business
2392,2017,1-3  nights,Air,VFR
2393,2017,4-7  nights,Air,Holiday
2394,2017,8-14 nights,Air,Holiday
2395,2017,8-14 nights,Air,Business
2396,2017,15+  nights,Air,Holiday
2397,2017,15+  nights,Air,VFR
2398,2017,15+  nights,Air,Study
2399,2017,1-3  nights,Air,Business
2400,2017,1-3  nights,Air,VFR
2401,2017,4-7  nights,Air,Holiday
2402,2017,4-7  nights,Air,Business
2403,2017,4-7  nights,Air,VFR
2404,2017,8-14 nights,Air,Holiday
2405,2017,8-14 nights,Air,VFR
2406,2017,8-14 nights,Air,Miscellaneous
2407,2017,15+  nights,Air,Holiday
2408,2017,15+  nights,Air,VFR
2409,2017,15+  nights,Air,Miscellaneous
2410,2017,1-3  nights,Air,Holiday
2411,2017,1-3  nights,Air,Business
2412,2017,1-3  nights,Air,VFR
2413,2017,1-3  nights,Air,Miscellaneous
2414,2017,1-3  nights,Tunnel,VFR
2415,2017,4-7  nights,Air,Holiday
2416,2017,4-7  nights,Air,Business
2417,2017,4-7  nights,Air,VFR
2418,2017,4-7  nights,Tunnel,VFR
2419,2017,8-14 nights,Air,Holiday
2420,2017,8-14 nights,Air,Business
2421,2017,8-14 nights,Air,VFR
2422,2017,15+  nights,Air,Holiday
2423,2017,15+  nights,Air,Business
2424,2017,15+  nights,Air,VFR
2425,2017,1-3  nights,Air,Holiday
2426,2017,1-3  nights,Air,Business
2427,2017,4-7  nights,Air,Holiday
2428,2017,4-7  nights,Air,Business
2429,2017,4-7  nights,Air,Miscellaneous
2430,2017,8-14 nights,Air,Business
2431,2017,15+  nights,Air,VFR
2432,2017,1-3  nights,Air,Holiday
2433,2017,1-3  nights,Air,Business
2434,2017,1-3  nights,Air,VFR
2435,2017,1-3  nights,Air,Miscellaneous
2436,2017,1-3  nights,Tunnel,VFR
2437,2017,4-7  nights,Air,Holiday
2438,2017,4-7  nights,Air,Business
2439,2017,4-7  nights,Air,VFR
2440,2017,4-7  nights,Tunnel,Holiday
2441,2017,8-14 nights,Air,Holiday
2442,2017,8-14 nights,Air,VFR
2443,2017,8-14 nights,Air,Study
2444,2017,15+  nights,Air,Holiday
2445,2017,15+  nights,Air,Business
2446,2017,15+  nights,Air,VFR
2447,2017,1-3  nights,Air,Holiday
2448,2017,1-3  nights,Air,Business
2449,2017,1-3  nights,Air,VFR
2450,2017,1-3  nights,Air,Miscellaneous
2451,2017,1-3  nights,Sea,Holiday
2452,2017,1-3  nights,Tunnel,Holiday
2453,2017,1-3  nights,Tunnel,VFR
2454,2017,4-7  nights,Air,Holiday
2455,2017,4-7  nights,Air,Business
2456,2017,4-7  nights,Air,VFR
2457,2017,4-7  nights,Air,Miscellaneous
2458,2017,4-7  nights,Sea,Holiday
2459,2017,4-7  nights,Tunnel,Holiday
2460,2017,8-14 nights,Air,Holiday
2461,2017,8-14 nights,Air,Business
2462,2017,8-14 nights,Air,VFR
2463,2017,8-14 nights,Air,Miscellaneous
2464,2017,15+  nights,Air,Holiday
2465,2017,15+  nights,Air,Business
2466,2017,15+  nights,Air,VFR
2467,2017,15+  nights,Air,Miscellaneous
2468,2017,1-3  nights,Air,Holiday
2469,2017,1-3  nights,Air,Business
2470,2017,1-3  nights,Air,VFR
2471,2017,4-7  nights,Air,Holiday
2472,2017,4-7  nights,Air,Business
2473,2017,4-7  nights,Air,VFR
2474,2017,8-14 nights,Air,Holiday
2475,2017,8-14 nights,Air,Business
2476,2017,8-14 nights,Air,VFR
2477,2017,15+  nights,Air,Holiday
2478,2017,15+  nights,Air,VFR
2479,2017,1-3  nights,Air,Holiday
2480,2017,1-3  nights,Air,Business
2481,2017,1-3  nights,Air,VFR
2482,2017,1-3  nights,Tunnel,Holiday
2483,2017,1-3  nights,Tunnel,Business
2484,2017,4-7  nights,Air,Holiday
2485,2017,4-7  nights,Air,Business
2486,2017,4-7  nights,Air,VFR
2487,2017,8-14 nights,Air,Holiday
2488,2017,8-14 nights,Air,Business
2489,2017,8-14 nights,Air,VFR
2490,2017,8-14 nights,Tunnel,Holiday
2491,2017,15+  nights,Air,Holiday
2492,2017,15+  nights,Air,VFR
2493,2017,15+  nights,Sea,Holiday
2494,2017,15+  nights,Tunnel,Miscellaneous
2495,2017,1-3  nights,Air,VFR
2496,2017,4-7  nights,Air,VFR
2497,2017,15+  nights,Air,VFR
2498,2017,1-3  nights,Air,Business
2499,2017,1-3  nights,Air,VFR
2500,2017,1-3  nights,Air,Miscellaneous
2501,2017,4-7  nights,Air,Holiday
2502,2017,4-7  nights,Air,Business
2503,2017,4-7  nights,Air,VFR
2504,2017,4-7  nights,Air,Miscellaneous
2505,2017,8-14 nights,Air,Holiday
2506,2017,15+  nights,Air,Holiday
2507,2017,15+  nights,Air,VFR
2508,2017,1-3  nights,Air,Holiday
2509,2017,1-3  nights,Air,Business
2510,2017,1-3  nights,Air,VFR
2511,2017,4-7  nights,Air,Holiday
2512,2017,4-7  nights,Air,Business
2513,2017,4-7  nights,Air,VFR
2514,2017,8-14 nights,Air,Holiday
2515,2017,8-14 nights,Air,VFR
2516,2017,8-14 nights,Air,Miscellaneous
2517,2017,15+  nights,Air,Holiday
2518,2017,15+  nights,Air,VFR
2519,2017,15+  nights,Air,Miscellaneous
2520,2017,1-3  nights,Air,Business
2521,2017,1-3  nights,Air,VFR
2522,2017,4-7  nights,Air,Holiday
2523,2017,4-7  nights,Air,Business
2524,2017,4-7  nights,Air,VFR
2525,2017,4-7  nights,Air,Miscellaneous
2526,2017,8-14 nights,Air,Holiday
2527,2017,8-14 nights,Air,Business
2528,2017,8-14 nights,Air,VFR
2529,2017,8-14 nights,Air,Miscellaneous
2530,2017,8-14 nights,Tunnel,Holiday
2531,2017,15+  nights,Air,Holiday
2532,2017,15+  nights,Air,Business
2533,2017,15+  nights,Air,VFR
2534,2017,1-3  nights,Air,Holiday
2535,2017,1-3  nights,Air,Business
2536,2017,1-3  nights,Air,VFR
2537,2017,1-3  nights,Sea,Holiday
2538,2017,1-3  nights,Sea,VFR
2539,2017,1-3  nights,Tunnel,Holiday
2540,2017,1-3  nights,Tunnel,Business
2541,2017,1-3  nights,Tunnel,VFR
2542,2017,1-3  nights,Tunnel,Miscellaneous
2543,2017,4-7  nights,Sea,VFR
2544,2017,4-7  nights,Tunnel,Holiday
2545,2017,4-7  nights,Tunnel,Business
2546,2017,4-7  nights,Tunnel,VFR
2547,2017,8-14 nights,Sea,Holiday
2548,2017,8-14 nights,Sea,VFR
2549,2017,8-14 nights,Tunnel,VFR
2550,2017,1-3  nights,Air,Holiday
2551,2017,1-3  nights,Air,Business
2552,2017,1-3  nights,Air,VFR
2553,2017,1-3  nights,Sea,Holiday
2554,2017,4-7  nights,Air,Business
2555,2017,15+  nights,Sea,VFR
2556,2017,15+  nights,Tunnel,VFR
2557,2017,1-3  nights,Air,Holiday
2558,2017,1-3  nights,Air,Business
2559,2017,1-3  nights,Air,VFR
2560,2017,1-3  nights,Air,Miscellaneous
2561,2017,1-3  nights,Sea,Holiday
2562,2017,1-3  nights,Sea,VFR
2563,2017,1-3  nights,Sea,Miscellaneous
2564,2017,1-3  nights,Tunnel,Holiday
2565,2017,1-3  nights,Tunnel,Business
2566,2017,1-3  nights,Tunnel,VFR
2567,2017,1-3  nights,Tunnel,Miscellaneous
2568,2017,4-7  nights,Air,Holiday
2569,2017,4-7  nights,Air,Business
2570,2017,4-7  nights,Air,VFR
2571,2017,4-7  nights,Sea,Holiday
2572,2017,4-7  nights,Sea,Business
2573,2017,4-7  nights,Sea,VFR
2574,2017,4-7  nights,Tunnel,Holiday
2575,2017,4-7  nights,Tunnel,Business
2576,2017,4-7  nights,Tunnel,VFR
2577,2017,8-14 nights,Air,Business
2578,2017,8-14 nights,Air,VFR
2579,2017,8-14 nights,Sea,VFR
2580,2017,8-14 nights,Tunnel,Holiday
2581,2017,15+  nights,Air,Business
2582,2017,15+  nights,Air,VFR
2583,2017,15+  nights,Sea,Business
2584,2017,15+  nights,Sea,VFR
2585,2017,15+  nights,Tunnel,Study
2586,2017,1-3  nights,Air,Holiday
2587,2017,1-3  nights,Air,Business
2588,2017,1-3  nights,Air,VFR
2589,2017,1-3  nights,Air,Miscellaneous
2590,2017,1-3  nights,Sea,Holiday
2591,2017,1-3  nights,Sea,Business
2592,2017,1-3  nights,Sea,VFR
2593,2017,1-3  nights,Sea,Miscellaneous
2594,2017,1-3  nights,Tunnel,Holiday
2595,2017,1-3  nights,Tunnel,Business
2596,2017,1-3  nights,Tunnel,VFR
2597,2017,1-3  nights,Tunnel,Miscellaneous
2598,2017,4-7  nights,Air,Holiday
2599,2017,4-7  nights,Air,Business
2600,2017,4-7  nights,Air,VFR
2601,2017,4-7  nights,Air,Miscellaneous
2602,2017,4-7  nights,Sea,Holiday
2603,2017,4-7  nights,Sea,Business
2604,2017,4-7  nights,Sea,VFR
2605,2017,4-7  nights,Sea,Miscellaneous
2606,2017,4-7  nights,Tunnel,Holiday
2607,2017,8-14 nights,Air,Holiday
2608,2017,8-14 nights,Air,Business
2609,2017,8-14 nights,Air,VFR
2610,2017,8-14 nights,Sea,VFR
2611,2017,15+  nights,Air,VFR
2612,2017,15+  nights,Air,Study
2613,2017,1-3  nights,Air,Holiday
2614,2017,1-3  nights,Air,Business
2615,2017,1-3  nights,Air,VFR
2616,2017,1-3  nights,Air,Miscellaneous
2617,2017,1-3  nights,Sea,Business
2618,2017,1-3  nights,Tunnel,Holiday
2619,2017,1-3  nights,Tunnel,Business
2620,2017,4-7  nights,Air,Holiday
2621,2017,4-7  nights,Air,Business
2622,2017,4-7  nights,Air,VFR
2623,2017,4-7  nights,Air,Study
2624,2017,4-7  nights,Tunnel,VFR
2625,2017,8-14 nights,Air,Holiday
2626,2017,8-14 nights,Air,VFR
2627,2017,8-14 nights,Air,Miscellaneous
2628,2017,15+  nights,Air,Business
2629,2017,15+  nights,Air,Study
2630,2017,1-3  nights,Air,Holiday
2631,2017,1-3  nights,Air,Business
2632,2017,1-3  nights,Air,VFR
2633,2017,1-3  nights,Air,Study
2634,2017,1-3  nights,Air,Miscellaneous
2635,2017,1-3  nights,Sea,Holiday
2636,2017,1-3  nights,Sea,VFR
2637,2017,1-3  nights,Sea,Miscellaneous
2638,2017,1-3  nights,Tunnel,Holiday
2639,2017,1-3  nights,Tunnel,Business
2640,2017,1-3  nights,Tunnel,VFR
2641,2017,1-3  nights,Tunnel,Miscellaneous
2642,2017,4-7  nights,Air,Holiday
2643,2017,4-7  nights,Air,Business
2644,2017,4-7  nights,Air,VFR
2645,2017,4-7  nights,Air,Miscellaneous
2646,2017,4-7  nights,Sea,Holiday
2647,2017,4-7  nights,Sea,VFR
2648,2017,4-7  nights,Tunnel,Holiday
2649,2017,4-7  nights,Tunnel,Business
2650,2017,4-7  nights,Tunnel,VFR
2651,2017,8-14 nights,Air,Business
2652,2017,8-14 nights,Air,VFR
2653,2017,8-14 nights,Sea,VFR
2654,2017,15+  nights,Air,Business
2655,2017,15+  nights,Air,VFR
2656,2017,15+  nights,Tunnel,Miscellaneous
2657,2017,1-3  nights,Air,Holiday
2658,2017,1-3  nights,Air,Business
2659,2017,1-3  nights,Air,VFR
2660,2017,1-3  nights,Air,Miscellaneous
2661,2017,4-7  nights,Air,Holiday
2662,2017,4-7  nights,Air,Business
2663,2017,4-7  nights,Air,VFR
2664,2017,8-14 nights,Air,Holiday
2665,2017,8-14 nights,Air,VFR
2666,2017,8-14 nights,Sea,VFR
2667,2017,15+  nights,Air,Holiday
2668,2017,15+  nights,Air,VFR
2669,2017,1-3  nights,Air,Holiday
2670,2017,1-3  nights,Air,Business
2671,2017,1-3  nights,Air,VFR
2672,2017,1-3  nights,Air,Miscellaneous
2673,2017,4-7  nights,Air,Holiday
2674,2017,4-7  nights,Air,Business
2675,2017,4-7  nights,Air,VFR
2676,2017,8-14 nights,Air,Holiday
2677,2017,8-14 nights,Air,VFR
2678,2017,1-3  nights,Air,Holiday
2679,2017,1-3  nights,Air,Business
2680,2017,1-3  nights,Air,VFR
2681,2017,1-3  nights,Air,Miscellaneous
2682,2017,1-3  nights,Sea,Holiday
2683,2017,1-3  nights,Sea,Business
2684,2017,1-3  nights,Tunnel,Business
2685,2017,4-7  nights,Air,Holiday
2686,2017,4-7  nights,Air,Business
2687,2017,4-7  nights,Air,VFR
2688,2017,8-14 nights,Air,Holiday
2689,2017,8-14 nights,Air,VFR
2690,2017,8-14 nights,Tunnel,VFR
2691,2017,15+  nights,Air,Holiday
2692,2017,15+  nights,Air,Business
2693,2017,15+  nights,Air,VFR
2694,2017,15+  nights,Air,Study
2695,2017,15+  nights,Air,Miscellaneous
2696,2017,15+  nights,Sea,VFR
2697,2017,1-3  nights,Air,Holiday
2698,2017,1-3  nights,Air,Business
2699,2017,1-3  nights,Air,VFR
2700,2017,1-3  nights,Air,Miscellaneous
2701,2017,1-3  nights,Sea,Business
2702,2017,4-7  nights,Air,Holiday
2703,2017,4-7  nights,Air,Business
2704,2017,4-7  nights,Air,VFR
2705,2017,4-7  nights,Tunnel,Holiday
2706,2017,4-7  nights,Tunnel,Business
2707,2017,4-7  nights,Tunnel,VFR
2708,2017,8-14 nights,Air,Business
2709,2017,8-14 nights,Air,VFR
2710,2017,8-14 nights,Air,Miscellaneous
2711,2017,15+  nights,Air,VFR
2712,2017,1-3  nights,Air,Holiday
2713,2017,1-3  nights,Air,Business
2714,2017,1-3  nights,Air,VFR
2715,2017,1-3  nights,Air,Miscellaneous
2716,2017,4-7  nights,Air,Holiday
2717,2017,4-7  nights,Air,Business
2718,2017,4-7  nights,Air,VFR
2719,2017,8-14 nights,Air,Holiday
2720,2017,15+  nights,Air,Holiday
2721,2017,1-3  nights,Air,Holiday
2722,2017,1-3  nights,Air,Business
2723,2017,1-3  nights,Air,VFR
2724,2017,1-3  nights,Air,Study
2725,2017,1-3  nights,Air,Miscellaneous
2726,2017,4-7  nights,Air,Holiday
2727,2017,4-7  nights,Air,Business
2728,2017,4-7  nights,Air,VFR
2729,2017,8-14 nights,Air,Business
2730,2017,8-14 nights,Air,VFR
2731,2017,15+  nights,Air,Holiday
2732,2017,1-3  nights,Air,Holiday
2733,2017,1-3  nights,Air,Business
2734,2017,1-3  nights,Air,VFR
2735,2017,1-3  nights,Air,Miscellaneous
2736,2017,4-7  nights,Air,Holiday
2737,2017,4-7  nights,Air,Business
2738,2017,4-7  nights,Air,VFR
2739,2017,8-14 nights,Air,VFR
2740,2017,15+  nights,Air,Holiday
2741,2017,1-3  nights,Air,Holiday
2742,2017,1-3  nights,Air,Business
2743,2017,1-3  nights,Air,VFR
2744,2017,1-3  nights,Air,Miscellaneous
2745,2017,1-3  nights,Sea,Business
2746,2017,4-7  nights,Air,Holiday
2747,2017,4-7  nights,Air,Business
2748,2017,4-7  nights,Air,VFR
2749,2017,4-7  nights,Air,Miscellaneous
2750,2017,4-7  nights,Sea,VFR
2751,2017,8-14 nights,Air,VFR
2752,2017,8-14 nights,Sea,VFR
2753,2017,15+  nights,Air,VFR
2754,2017,1-3  nights,Air,Holiday
2755,2017,1-3  nights,Air,Business
2756,2017,1-3  nights,Air,VFR
2757,2017,1-3  nights,Air,Miscellaneous
2758,2017,4-7  nights,Air,Holiday
2759,2017,4-7  nights,Air,Business
2760,2017,4-7  nights,Air,VFR
2761,2017,4-7  nights,Air,Miscellaneous
2762,2017,4-7  nights,Tunnel,Holiday
2763,2017,15+  nights,Air,VFR
2764,2017,1-3  nights,Air,Holiday
2765,2017,1-3  nights,Air,Business
2766,2017,1-3  nights,Air,VFR
2767,2017,1-3  nights,Air,Miscellaneous
2768,2017,4-7  nights,Air,Holiday
2769,2017,4-7  nights,Air,Business
2770,2017,4-7  nights,Air,VFR
2771,2017,4-7  nights,Tunnel,Holiday
2772,2017,4-7  nights,Tunnel,VFR
2773,2017,8-14 nights,Air,Holiday
2774,2017,8-14 nights,Air,VFR
2775,2017,8-14 nights,Tunnel,VFR
2776,2017,1-3  nights,Air,Holiday
2777,2017,1-3  nights,Air,Business
2778,2017,1-3  nights,Air,VFR
2779,2017,1-3  nights,Air,Miscellaneous
2780,2017,1-3  nights,Sea,Holiday
2781,2017,4-7  nights,Air,Holiday
2782,2017,4-7  nights,Air,Business
2783,2017,4-7  nights,Air,VFR
2784,2017,4-7  nights,Air,Miscellaneous
2785,2017,8-14 nights,Air,Business
2786,2017,8-14 nights,Air,Miscellaneous
2787,2017,15+  nights,Air,Business
2788,2017,1-3  nights,Air,Holiday
2789,2017,1-3  nights,Air,Business
2790,2017,1-3  nights,Air,VFR
2791,2017,1-3  nights,Air,Miscellaneous
2792,2017,4-7  nights,Air,Holiday
2793,2017,4-7  nights,Air,VFR
2794,2017,8-14 nights,Air,Holiday
2795,2017,1-3  nights,Air,Holiday
2796,2017,1-3  nights,Air,Business
2797,2017,1-3  nights,Air,VFR
2798,2017,1-3  nights,Air,Miscellaneous
2799,2017,1-3  nights,Sea,Business
2800,2017,1-3  nights,Tunnel,Business
2801,2017,4-7  nights,Air,Holiday
2802,2017,8-14 nights,Air,VFR
2803,2017,15+  nights,Tunnel,VFR
2804,2017,1-3  nights,Air,Holiday
2805,2017,1-3  nights,Air,Business
2806,2017,1-3  nights,Air,VFR
2807,2017,1-3  nights,Air,Miscellaneous
2808,2017,1-3  nights,Sea,Business
2809,2017,1-3  nights,Tunnel,Business
2810,2017,1-3  nights,Tunnel,VFR
2811,2017,4-7  nights,Air,Holiday
2812,2017,4-7  nights,Air,Business
2813,2017,4-7  nights,Air,VFR
2814,2017,4-7  nights,Sea,Business
2815,2017,4-7  nights,Tunnel,VFR
2816,2017,8-14 nights,Air,VFR
2817,2017,8-14 nights,Tunnel,Holiday
2818,2017,15+  nights,Air,VFR
2819,2017,15+  nights,Air,Miscellaneous
